Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
1365755040,"84,8","84,8","84,8","84,8","1,03804","88,025792","84,8"
1365755100,"84,8","84,8","84,7","84,7","0,54882076","46,510318844","84,74591749"
1365755160,"84,7","84,7","84,5","84,5","2,53589138","214,58999989","84,621132269"
1365755220,"84,7","84,7","84,4","84,4","5,60484062","473,26000051","84,437726708"
1365755280,"84,4","84,4","84,35","84,35","14,0999697","1189,9066148","84,390721408"
1365755340,"84,35","84,35","83,2","84,2","6,6100359","555,48326213","84,036345723"
1365755400,"83,2","83,2",83,83,"4,08057566","339,43639491","83,183458216"
1365755460,83,83,80,83,"47,70131284","3865,7672333","81,041107741"
1365755520,80,83,80,83,"4,60621291","371,4970328","80,651294254"
1365755580,"82,2","82,3","82,2","82,3","2,0156","165,71858","82,21798968"
1365755640,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365755700,"82,3",83,"82,3",83,"3,26017109","268,74802047","82,433716836"
1365755760,"83,01","83,01","83,01","83,01",3267,"271,19367","83,01"
1365755820,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365755880,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365755940,"84,11","84,11","84,11","84,11","2,6374","221,831714","84,11"
1365756000,"84,2","84,49","84,2","84,49","4,66169998","393,44144172","84,398705067"
1365756060,"84,49","84,49","84,49","84,49","6,00726712","507,55399897","84,49"
1365756120,"84,49","84,8","84,49","84,8","7,29997904","618,46222909","84,721096554"
1365756180,"84,8","84,8","84,8","84,8","0,65837265","55,83000072","84,8"
1365756240,"84,75","84,8","84,5","84,5","2,0481132","173,59949789","84,760694812"
1365756300,"84,5","84,95","84,49","84,49","2,79142605","236,1504741","84,598506238"
1365756360,"84,49","84,49","84,49","84,49","1,27557395","107,77324304","84,49"
1365756420,"84,8","84,97","84,2","84,2","6,67868099","564,58928656","84,536046475"
1365756480,"84,2","84,49","84,2","84,49","0,71423599","60,200798795","84,286985867"
1365756540,"84,49","84,92","84,2","84,92","11,43066118","963,92734704","84,328223176"
1365756600,"84,2","84,9","84,01","84,9","6,41946493","540,73652868","84,233894037"
1365756660,"84,9","84,9","84,2","84,2","3,79787986","319,85000011","84,218040566"
1365756720,"84,9","84,95","84,9","84,95","3,96484675","336,68677541","84,917979594"
1365756780,"84,96","84,97",84,84,"37,34733807","3155,4076628","84,488154333"
1365756840,84,84,84,84,"5,9227381","497,5100004",84
1365756900,84,84,84,84,"12,13793706","1019,586713",84
1365756960,"84,92","84,92","84,92","84,92","0,1",8492,"84,92"
1365757020,"84,97","84,97",84,"84,97",8,672485,"84,060625"
1365757080,"84,97","84,97","84,97","84,97","1,91726415","162,90993483","84,97"
1365757140,"84,97","84,98","84,97","84,98","0,23546747","20,007788601","84,970499749"
1365757200,"84,98","84,98","84,98","84,98","3,45193606","293,34552638","84,98"
1365757260,"84,99","84,99","84,98","84,99","6,83","580,4717","84,988535871"
1365757320,"84,98","84,98","84,98","84,98","0,76950727","65,392727805","84,98"
1365757380,"84,99","84,99","84,99","84,99","21,03676903","1787,9149999","84,99"
1365757440,"84,99","84,99","84,99","84,99","42,71761385","3630,5700011","84,99"
1365757500,"84,99","84,99","84,99","84,99","7,77832686","661,07999983","84,99"
1365757560,"84,99","84,99","84,99","84,99","10,35015883","879,65999896","84,99"
1365757620,"84,98","84,98","84,98","84,98","10,08766768","857,24999945","84,98"
1365757680,"84,97","84,97",83,83,"5,47099674","455,48570049","83,254610109"
1365757740,83,"84,98",83,"84,98","1,7337189","145,8786687","84,142053651"
1365757800,"84,99","85,5","84,99","85,5","46,35993483","3940,9998126","85,008743586"
1365757860,86,"86,8",86,"86,8","6,13559908","527,93000014","86,043757628"
1365757920,"86,8","86,9","86,8","86,9","2,04879791","177,93565859","86,848809109"
1365757980,"86,8","86,8","86,8","86,8","0,7","60,76","86,8"
1365758040,"86,89","86,89","86,89","86,89","0,3512487","30,519999543","86,89"
1365758100,"86,89","86,89","86,89","86,89","5,4487513","473,44200046","86,89"
1365758160,"86,89","86,9","86,89","86,89","17,80732888","1547,3819999","86,895795005"
1365758220,"86,89","86,89","85,01","86,89","55,35669013","4740,7440566","85,639947863"
1365758280,"86,89","86,89","86,89","86,89","3,9278823","341,29369305","86,89"
1365758340,"86,89","86,89","86,89","86,89","2,03233974","176,59000001","86,89"
1365758400,"86,88","86,88","86,88","86,88","7,78007366","675,93279958","86,88"
1365758460,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365758520,"86,85","86,88","85,5","85,5","7,67691068","657,29499988","85,619727424"
1365758580,"85,5","85,5","85,49","85,5","35,49929825","3035,1095702","85,497734317"
1365758640,"85,5","85,5","85,5","85,5","5,87638597","502,43100043","85,5"
1365758700,"85,5","85,5","85,01","85,01","10,95387107","933,12966738","85,187205639"
1365758760,"85,5","85,5","85,5","85,5","2,21754385","189,59999917","85,5"
1365758820,"85,46","85,5","85,46","85,5","29,20736842","2497,2219999","85,499726097"
1365758880,"85,5","85,5","85,5","85,5","19,32748538","1652,5","85,5"
1365758940,"85,5","85,5","85,5","85,5","25,64803028","2192,9065889","85,5"
1365759000,86,86,"85,5",86,"7,6555","658,05025","85,957840768"
1365759060,86,"86,9",86,"86,9","2,36909157","205,67321272","86,815222899"
1365759120,87,87,87,87,"7,7","669,9",87
1365759180,87,"87,3",87,"87,3","10,6344788","928,32999924","87,294357975"
1365759240,"87,3","87,4","87,3","87,4","14,21403379","1241,6965011","87,357081"
1365759300,"87,39","87,39","87,39","87,39","4,63062135","404,66999978","87,39"
1365759360,"87,3","87,39","87,3","87,3","2,50358943","218,69760029","87,353620233"
1365759420,"87,3","87,35","87,3","87,35","10,16747344","888,12293131","87,349422308"
1365759480,"87,39","87,4","87,39","87,39","11,22047144","980,56811102","87,390990322"
1365759540,"87,35","87,39","87,35","87,39","3,25009894","283,98614637","87,377692682"
1365759600,"87,4","87,4","87,4","87,4","22,09029936","1930,6921641","87,4"
1365759660,"87,4","87,87","87,4","87,4","1,7983","157,64142","87,661357949"
1365759720,"87,87","87,9","87,87","87,89","4,79643457","421,56952967","87,892271544"
1365759780,"87,89","87,89","87,4","87,6","11,68069177","1026,1672729","87,851583889"
1365759840,"87,89","87,9","87,6","87,6","27,95164688","2456,8099997","87,894999899"
1365759900,"87,9","87,9","87,6","87,6","7,46666667","654,76000029","87,691071429"
1365759960,"87,9","87,9","87,9","87,9","0,1","8,79","87,9"
1365760020,"87,9","87,9","87,9","87,9","4,15914676","365,5890002","87,9"
1365760080,"87,89","87,89",87,"87,89","38,14653129","3332,3201834","87,355784936"
1365760140,87,87,87,87,"1,45","126,15",87
1365760200,"87,9","89,1",85,"89,1","127,99306101","11167,802962","87,253190714"
1365760260,"89,12","91,97","89,12","91,97","62,40082289","5612,1331627","89,936845426"
1365760320,"91,97","91,97","91,96","91,96","6,441098","592,37878306","91,968602723"
1365760380,"91,96","91,96",90,90,"229,57838465","20670,946585","90,038731723"
1365760440,"88,01","88,01",88,88,"1,5076353","132,67206571","88,000105667"
1365760500,"88,88","89,9","88,88","88,89","8,16709188","726,96427956","89,011399681"
1365760560,"88,88","88,88",86,"88,88","15,79425894","1394,1167972","88,267312986"
1365760620,86,86,"85,08","85,08","15,51048921","1325,6220721","85,466167708"
1365760680,"85,08",86,"85,08","85,08","11,80174419","1004,1906003","85,088321198"
1365760740,86,86,85,85,"72,19063754","6139,8982889","85,051171428"
1365760800,85,85,"83,9","83,9","46,21787779","3905,8135537","84,508716984"
1365760860,84,85,84,85,"14,37422095","1216,2448523","84,61292313"
1365760920,84,86,84,86,"2,06508418","175,41723948","84,944352961"
1365760980,"85,14","85,14",84,84,"4,49811688","377,86347792","84,004815348"
1365761040,84,84,"83,9","83,9","24,73778137","2077,1944523","83,968502316"
1365761100,"83,9","83,9","83,6","83,9","26,15525541","2194,3371475","83,896605599"
1365761160,"83,6","83,6",83,83,"11,41850179","950,24912026","83,220122721"
1365761220,"82,5","82,9","82,5","82,9","3,12",257448,"82,515384615"
1365761280,"82,9","82,9",82,"82,5","18,1662283","1496,0132217","82,351338813"
1365761340,"82,99","82,99","82,05","82,05","5,10188909","423,30999983","82,971227396"
1365761400,81,"82,99",81,"82,05","10,53164427","857,95499862","81,464487085"
1365761460,"82,05","82,99",80,"82,99","101,87730372","8170,1930554","80,196400544"
1365761520,"80,05","80,05",79,"80,05","52,93066834","4204,2497872","79,429372783"
1365761580,80,80,78,79,"43,77609005","3427,6723239","78,300102179"
1365761640,79,"79,98",77,77,"18,12956858","1419,2362355","78,282956888"
1365761700,78,78,77,77,"2,38269231","183,85000018","77,160613399"
1365761760,"77,5","77,5","76,31","76,31","20,00229689","1533,5385406","76,668122117"
1365761820,76,76,"75,01","75,01","435,63041579","32970,900923","75,685488727"
1365761880,"75,02","75,68","75,01","75,02","38,41403513","2883,4382918","75,062103787"
1365761940,"75,03","75,03",75,75,"19,98740621","1499,3145285","75,012961299"
1365762000,74,74,"73,2","73,58","10,0977048","742,35607961","73,517308568"
1365762060,"73,21","73,58","72,26","72,26","11,86319656","865,90462448","72,990835151"
1365762120,"72,26","73,58",72,"73,58","8,53976624","620,73095178","72,687112778"
1365762180,"73,58",75,"73,58","73,58","15,35334482","1145,1719999","74,587786133"
1365762240,"73,58","74,5","73,58","74,5","4,97087248","369,29564858","74,291917579"
1365762300,"74,5",75,"74,5",75,"13,65739419","1017,6900005","74,515678931"
1365762360,"74,99","76,12","74,99","76,12","1,27173333","96,05099975","75,527626338"
1365762420,"76,99","79,96","76,99","77,3","18,18216216","1405,7478421","77,314668616"
1365762480,"78,8","79,81","78,8","79,81","16,42850456","1308,7531853","79,663561615"
1365762540,"79,94","79,99","77,3","77,3","20,31721271","1621,7460952","79,821288399"
1365762600,"77,3","77,3","76,12","76,12","5,20245795","396,24999953","76,165920675"
1365762660,"78,97","78,97","76,2","76,2","0,51288463","39,809999231","77,619793814"
1365762720,"76,2","77,99","76,2","76,21","38,04531122","2906,0664318","76,384351674"
1365762780,"77,99","77,99","77,99","77,99","19,51570714","1522,0299998","77,99"
1365762840,78,78,78,78,3,234,78
1365762900,"78,86",80,"78,86",80,"7,87035683","622,85695138","79,139607623"
1365762960,"80,25",83,"80,25","82,99","17,3213335","1434,8405264","82,836608765"
1365763020,"83,51",84,"80,32",81,"6,86416543","568,72709548","82,854514693"
1365763080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1365763140,"80,31","81,5","80,31","81,5",17,"1368,5606907","80,503570039"
1365763200,"81,51","81,51",81,81,5,"405,02370926","81,004741852"
1365763260,80,"81,01",80,81,"9,92973535","803,39113093","80,907607566"
1365763320,"80,25","80,25","80,25","80,25","0,06205607","4,9799996175","80,25"
1365763380,"79,51","79,51","74,5","74,5","52,21848328","3993,5184884","76,477106142"
